frame,left_hand_detection_confidence,right_hand_detection_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_thumb_cmc_x,left_thumb_cmc_y,left_thumb_cmc_z,left_thumb_mcp_x,left_thumb_mcp_y,left_thumb_mcp_z,left_thumb_ip_x,left_thumb_ip_y,left_thumb_ip_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z,left_index_mcp_x,left_index_mcp_y,left_index_mcp_z,left_index_pip_x,left_index_pip_y,left_index_pip_z,left_index_dip_x,left_index_dip_y,left_index_dip_z,left_index_tip_x,left_index_tip_y,left_index_tip_z,left_middle_mcp_x,left_middle_mcp_y,left_middle_mcp_z,left_middle_pip_x,left_middle_pip_y,left_middle_pip_z,left_middle_dip_x,left_middle_dip_y,left_middle_dip_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,left_ring_mcp_x,left_ring_mcp_y,left_ring_mcp_z,left_ring_pip_x,left_ring_pip_y,left_ring_pip_z,left_ring_dip_x,left_ring_dip_y,left_ring_dip_z,left_ring_tip_x,left_ring_tip_y,left_ring_tip_z,left_pinky_mcp_x,left_pinky_mcp_y,left_pinky_mcp_z,left_pinky_pip_x,left_pinky_pip_y,left_pinky_pip_z,left_pinky_dip_x,left_pinky_dip_y,left_pinky_dip_z,left_pinky_tip_x,left_pinky_tip_y,left_pinky_tip_z,right_wrist_x,right_wrist_y,right_wrist_z,right_thumb_cmc_x,right_thumb_cmc_y,right_thumb_cmc_z,right_thumb_mcp_x,right_thumb_mcp_y,right_thumb_mcp_z,right_thumb_ip_x,right_thumb_ip_y,right_thumb_ip_z,right_thumb_tip_x,right_thumb_tip_y,right_thumb_tip_z,right_index_mcp_x,right_index_mcp_y,right_index_mcp_z,right_index_pip_x,right_index_pip_y,right_index_pip_z,right_index_dip_x,right_index_dip_y,right_index_dip_z,right_index_tip_x,right_index_tip_y,right_index_tip_z,right_middle_mcp_x,right_middle_mcp_y,right_middle_mcp_z,right_middle_pip_x,right_middle_pip_y,right_middle_pip_z,right_middle_dip_x,right_middle_dip_y,right_middle_dip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,right_ring_mcp_x,right_ring_mcp_y,right_ring_mcp_z,right_ring_pip_x,right_ring_pip_y,right_ring_pip_z,right_ring_dip_x,right_ring_dip_y,right_ring_dip_z,right_ring_tip_x,right_ring_tip_y,right_ring_tip_z,right_pinky_mcp_x,right_pinky_mcp_y,right_pinky_mcp_z,right_pinky_pip_x,right_pinky_pip_y,right_pinky_pip_z,right_pinky_dip_x,right_pinky_dip_y,right_pinky_dip_z,right_pinky_tip_x,right_pinky_tip_y,right_pinky_tip_z
10,1.0000000000,1.0000000000,0.6051271558,0.8501240015,0.0000001607,0.5789070725,0.8596272469,-0.0049920748,0.5539246798,0.8790426254,-0.0102748573,0.5332869887,0.8974683285,-0.0144038629,0.5156798959,0.9089907408,-0.0195296388,0.5693557858,0.8807327747,-0.0212713294,0.5563344359,0.9126009941,-0.0288598277,0.5501483083,0.9357165694,-0.0323388577,0.5460014939,0.9555635452,-0.0344938338,0.5865471959,0.8871325254,-0.0232875887,0.5727177858,0.9246512055,-0.0292902663,0.5647383928,0.9511201978,-0.0318022184,0.5595196486,0.9720749259,-0.0347158834,0.6040750146,0.8930921555,-0.0247521549,0.5917398334,0.9255117774,-0.0298974235,0.5832997561,0.9489061236,-0.0316393562,0.5767914057,0.9668706059,-0.0337549970,0.6210287809,0.8990920782,-0.0262549594,0.6142805815,0.9266080856,-0.0312528647,0.6084604263,0.9443496466,-0.0325099975,0.6036353707,0.9580383897,-0.0337677710,0.4058801234,0.8593792915,0.0000002669,0.4333240092,0.8680791855,-0.0064384332,0.4616916180,0.8798632026,-0.0121313166,0.4829212725,0.8930988908,-0.0165015180,0.4998861551,0.9042482972,-0.0203947071,0.4515642524,0.8847823739,-0.0205159020,0.4731944799,0.9134457111,-0.0329013690,0.4826254249,0.9381300211,-0.0404301174,0.4887623489,0.9597226977,-0.0450548008,0.4337770641,0.8947482109,-0.0224990658,0.4486905336,0.9287959337,-0.0329974629,0.4562874436,0.9569727778,-0.0381796621,0.4625741839,0.9798139334,-0.0417542532,0.4144698977,0.9028493166,-0.0244345590,0.4249387980,0.9314191341,-0.0347628146,0.4322183430,0.9547122121,-0.0379565619,0.4388694465,0.9733501077,-0.0394397713,0.3960604966,0.9091585875,-0.0263782870,0.3974964321,0.9338074327,-0.0357765630,0.3991535902,0.9516532421,-0.0378942899,0.4010139108,0.9684903026,-0.0384567827
11,1.0000000000,1.0000000000,0.6058477759,0.8483650088,0.0000001561,0.5799663067,0.8584868312,-0.0052644596,0.5545552373,0.8783103824,-0.0109995184,0.5337308645,0.8967914581,-0.0154805519,0.5165368319,0.9086622000,-0.0209652744,0.5700086951,0.8794306517,-0.0229618680,0.5574270487,0.9105861783,-0.0311421063,0.5513566136,0.9340627789,-0.0349555798,0.5469289422,0.9545626044,-0.0374063626,0.5876644254,0.8855090141,-0.0251090210,0.5742428899,0.9233871698,-0.0317174271,0.5655459166,0.9500867128,-0.0344660170,0.5593111515,0.9713769555,-0.0376070701,0.6052808166,0.8912414312,-0.0266445763,0.5932800770,0.9243319035,-0.0323077627,0.5842825174,0.9480744004,-0.0343208499,0.5772142410,0.9665784240,-0.0365933068,0.6221423149,0.8970264792,-0.0282102879,0.6150661111,0.9249949455,-0.0337182134,0.6090800762,0.9436627626,-0.0354164839,0.6042812467,0.9588987231,-0.0369984806,0.4040279984,0.8583048582,0.0000002630,0.4314791560,0.8669114113,-0.0070262393,0.4602473080,0.8797439933,-0.0125357723,0.4820392728,0.8931099176,-0.0167989358,0.5000134110,0.9011965394,-0.0207268372,0.4491837025,0.8853261471,-0.0200441182,0.4697159529,0.9151436090,-0.0320639275,0.4789655805,0.9402998090,-0.0393593982,0.4852166176,0.9620327950,-0.0439343192,0.4316543937,0.8951209784,-0.0219821278,0.4469940662,0.9285617471,-0.0328166746,0.4551427662,0.9573088288,-0.0383333601,0.4613103867,0.9809168577,-0.0420245044,0.4122042656,0.9032251239,-0.0239498820,0.4230844378,0.9314036965,-0.0347328745,0.4313939214,0.9536238909,-0.0383620113,0.4389250278,0.9723206758,-0.0400108583,0.3934869170,0.9099991322,-0.0259888042,0.3955610394,0.9349271059,-0.0356302224,0.3986570239,0.9525091648,-0.0381264724,0.4022095501,0.9698634744,-0.0390155427
12,1.0000000000,1.0000000000,0.6062338948,0.8501036763,0.0000001806,0.5799812078,0.8585511446,-0.0055081071,0.5544058084,0.8783443570,-0.0114312069,0.5333842635,0.8968577385,-0.0159287620,0.5158376098,0.9087568521,-0.0214550216,0.5700610876,0.8797863126,-0.0239212457,0.5558363795,0.9131686091,-0.0321480930,0.5488287210,0.9369302988,-0.0354652740,0.5442125797,0.9567678571,-0.0372805037,0.5873533487,0.8867564201,-0.0256391279,0.5716419816,0.9272396564,-0.0321386904,0.5624150038,0.9538096189,-0.0341563486,0.5565101504,0.9738435149,-0.0364757590,0.6047173738,0.8937874436,-0.0267025437,0.5902937055,0.9305335879,-0.0320141986,0.5807596445,0.9543344975,-0.0334169976,0.5737987757,0.9715062380,-0.0351115428,0.6212965250,0.9008795023,-0.0277827792,0.6120172739,0.9309692979,-0.0327191725,0.6051832438,0.9488025308,-0.0337536111,0.5997925401,0.9620877504,-0.0347401984,0.4032023251,0.8564493656,0.0000002601,0.4305551648,0.8663933873,-0.0069568325,0.4601649642,0.8794440627,-0.0133436816,0.4827996492,0.8919576406,-0.0183571074,0.5013349652,0.8998764157,-0.0229220055,0.4505380392,0.8831939101,-0.0224039350,0.4725099504,0.9153127670,-0.0350699499,0.4822018445,0.9401893020,-0.0421929583,0.4890321791,0.9612587690,-0.0464435034,0.4338812232,0.8923758268,-0.0244596526,0.4506280720,0.9295231104,-0.0362865925,0.4588753879,0.9585279822,-0.0417679995,0.4653268754,0.9815748930,-0.0452715978,0.4150321484,0.9011620879,-0.0263769552,0.4273357987,0.9345453978,-0.0375608206,0.4351638258,0.9593247175,-0.0410219468,0.4422878921,0.9796400070,-0.0425094925,0.3963402808,0.9090002775,-0.0283152387,0.4003715217,0.9368479252,-0.0376915336,0.4042612910,0.9553123713,-0.0401106887,0.4085990489,0.9732229710,-0.0409926698
13,1.0000000000,1.0000000000,0.6061120629,0.8499222398,0.0000001857,0.5796970129,0.8577154875,-0.0055672317,0.5540062189,0.8772757053,-0.0117362374,0.5335211158,0.8958785534,-0.0163791645,0.5163266063,0.9082646370,-0.0220759548,0.5681121945,0.8813161850,-0.0245412122,0.5531286597,0.9155835509,-0.0331494883,0.5457784534,0.9397943616,-0.0367107205,0.5408875942,0.9598274827,-0.0386145972,0.5853204131,0.8891060948,-0.0262334570,0.5688958764,0.9305577278,-0.0330890156,0.5595798492,0.9580557942,-0.0351915210,0.5536309481,0.9790614843,-0.0374333449,0.6030381322,0.8965846300,-0.0272307694,0.5879585147,0.9345873594,-0.0328565426,0.5783537030,0.9590898752,-0.0345073976,0.5716509223,0.9771071672,-0.0362774394,0.6201620102,0.9039053917,-0.0281672254,0.6103339195,0.9350036979,-0.0336593091,0.6035220623,0.9537080526,-0.0350854993,0.5984019041,0.9684180617,-0.0361875854,0.4036992490,0.8608037233,0.0000002745,0.4302335382,0.8673432469,-0.0059443233,0.4592680931,0.8790399432,-0.0124948788,0.4817671478,0.8906478882,-0.0176206753,0.4998575747,0.8982519507,-0.0226333309,0.4517764151,0.8862736225,-0.0241884347,0.4758853614,0.9187135696,-0.0375465825,0.4870332778,0.9436372519,-0.0451776870,0.4944617450,0.9646327496,-0.0496495590,0.4360344410,0.8955066204,-0.0266729333,0.4556733966,0.9339580536,-0.0387805402,0.4652602077,0.9625345469,-0.0441458598,0.4724270999,0.9846442938,-0.0474844128,0.4176583588,0.9038283825,-0.0287396517,0.4328800142,0.9409039021,-0.0397144593,0.4417746365,0.9662835598,-0.0429509804,0.4496880472,0.9862620831,-0.0443662070,0.3992161155,0.9107936621,-0.0306203794,0.4061984718,0.9416859150,-0.0401561372,0.4122159481,0.9612352252,-0.0424694419,0.4186064899,0.9789120555,-0.0431808904
14,1.0000000000,1.0000000000,0.6059570909,0.8515352011,0.0000001867,0.5793004036,0.8589062691,-0.0054261228,0.5530539751,0.8783922195,-0.0118049821,0.5324106216,0.8965233564,-0.0166315362,0.5150026679,0.9076024294,-0.0225208905,0.5674778819,0.8818231225,-0.0261900928,0.5511164069,0.9169710875,-0.0351666063,0.5438080430,0.9426388144,-0.0385031030,0.5393244028,0.9634052515,-0.0402473621,0.5855143666,0.8896793723,-0.0280973967,0.5682417154,0.9319939613,-0.0356959403,0.5588186979,0.9605248570,-0.0378460437,0.5528585911,0.9819679260,-0.0401227996,0.6036370993,0.8975981474,-0.0292435344,0.5872488022,0.9367701411,-0.0356366411,0.5766803026,0.9622710943,-0.0378069505,0.5693346262,0.9808425903,-0.0399134569,0.6204638481,0.9058870673,-0.0302417781,0.6102801561,0.9387360811,-0.0367879309,0.6031466126,0.9590798616,-0.0391883142,0.5978249907,0.9756473303,-0.0409486555,0.4039217532,0.8605386019,0.0000002482,0.4306865633,0.8672344685,-0.0050781830,0.4597662091,0.8788582683,-0.0113771167,0.4822557569,0.8903695345,-0.0165353566,0.5008872747,0.8980607390,-0.0216032919,0.4521217644,0.8882126212,-0.0231863055,0.4765432477,0.9189830422,-0.0357377380,0.4880391359,0.9430390596,-0.0423645452,0.4957679808,0.9631433487,-0.0460067838,0.4366276860,0.8980802298,-0.0264129918,0.4576578736,0.9355671406,-0.0381674208,0.4674572349,0.9638594985,-0.0429721214,0.4741995633,0.9852076769,-0.0456982590,0.4183510244,0.9072650075,-0.0291767176,0.4352580309,0.9439008832,-0.0399299636,0.4450076222,0.9696742892,-0.0426393189,0.4535018504,0.9897974133,-0.0435623713,0.3997271657,0.9159135222,-0.0316982269,0.4097142220,0.9469687939,-0.0403621458,0.4166392684,0.9664995670,-0.0416615643,0.4234400690,0.9835199118,-0.0416489244
15,1.0000000000,1.0000000000,0.6067083478,0.8523379564,0.0000001699,0.5796082616,0.8599883318,-0.0053569409,0.5531949401,0.8793219328,-0.0115233362,0.5322468877,0.8979095817,-0.0161903650,0.5144723654,0.9086675048,-0.0219058394,0.5676646829,0.8803326488,-0.0262793098,0.5513058305,0.9178963900,-0.0351416655,0.5439574122,0.9437084794,-0.0384629257,0.5395702124,0.9646462202,-0.0401995853,0.5860950351,0.8874840736,-0.0281410161,0.5694425106,0.9294911027,-0.0357564911,0.5605779290,0.9579589963,-0.0380535945,0.5553526282,0.9791957140,-0.0404856801,0.6043594480,0.8950319886,-0.0291956142,0.5891101956,0.9324104190,-0.0354380570,0.5786607862,0.9574211836,-0.0373780206,0.5712621808,0.9758271575,-0.0393819809,0.6214594841,0.9035215378,-0.0301539619,0.6114869118,0.9352076650,-0.0364305899,0.6047345400,0.9552039504,-0.0385092311,0.5998287797,0.9714784026,-0.0400820188,0.4040900469,0.8614403009,0.0000002591,0.4303752780,0.8670217991,-0.0056895525,0.4590886235,0.8788639307,-0.0123469261,0.4816803038,0.8901291490,-0.0177519955,0.4999620020,0.8977147341,-0.0231139194,0.4522350729,0.8888592124,-0.0237139203,0.4773032069,0.9210335016,-0.0369009413,0.4888196588,0.9456384182,-0.0442001522,0.4964381754,0.9661505222,-0.0481640436,0.4370307624,0.8985738158,-0.0263310988,0.4574530125,0.9387982488,-0.0381245762,0.4669641256,0.9673050642,-0.0428683832,0.4735956490,0.9882298708,-0.0455411039,0.4188510776,0.9073702693,-0.0285481103,0.4353866577,0.9469287395,-0.0388639197,0.4446279407,0.9712302089,-0.0410933979,0.4527108967,0.9892674088,-0.0417013802,0.4002445936,0.9150077105,-0.0306348652,0.4092366695,0.9479351640,-0.0387839414,0.4159235358,0.9673575163,-0.0397655703,0.4229381084,0.9837396145,-0.0395160280
16,1.0000000000,1.0000000000,0.6043024659,0.8500286341,0.0000001725,0.5785617232,0.8574905396,-0.0055279480,0.5532882810,0.8783853650,-0.0113531649,0.5325231552,0.8978028297,-0.0155171370,0.5149151683,0.9088010788,-0.0205993913,0.5678529739,0.8786281943,-0.0260997340,0.5509477258,0.9176313281,-0.0343328416,0.5430471301,0.9437649250,-0.0370937362,0.5380392671,0.9649289250,-0.0385465957,0.5856037140,0.8860157132,-0.0276960358,0.5672051907,0.9266067743,-0.0345202461,0.5575664043,0.9539608359,-0.0361749455,0.5514375567,0.9739300609,-0.0382093452,0.6033680439,0.8935251832,-0.0285070557,0.5893920064,0.9290384054,-0.0339802392,0.5788254142,0.9531759024,-0.0355250165,0.5704321265,0.9710701108,-0.0374977700,0.6201115847,0.9017806649,-0.0292415712,0.6129766107,0.9318637252,-0.0348329917,0.6072224975,0.9506947994,-0.0364787057,0.6022914648,0.9662802219,-0.0379450917,0.4018075168,0.8583853841,0.0000002440,0.4289142191,0.8650166988,-0.0051794979,0.4579386711,0.8779814839,-0.0112640513,0.4802176356,0.8897753358,-0.0162422843,0.4987707436,0.8965891600,-0.0211760234,0.4510641098,0.8871297836,-0.0233439710,0.4753182530,0.9195966125,-0.0363789685,0.4873383641,0.9440882206,-0.0435808077,0.4957149327,0.9648301005,-0.0477204099,0.4354970753,0.8967245221,-0.0265540648,0.4556660652,0.9345290661,-0.0387798846,0.4660190046,0.9629501700,-0.0440586284,0.4733039439,0.9850407243,-0.0472390242,0.4168790877,0.9058274031,-0.0293024257,0.4328357279,0.9425658584,-0.0405509174,0.4423499107,0.9675099850,-0.0435353443,0.4506056905,0.9875352383,-0.0446967818,0.3980487287,0.9138545990,-0.0318603516,0.4066071510,0.9450921416,-0.0413139276,0.4124743044,0.9643234015,-0.0431292877,0.4184844494,0.9821437001,-0.0434793234
17,1.0000000000,1.0000000000,0.6060965657,0.8477609754,0.0000001828,0.5798025727,0.8562120795,-0.0057723941,0.5538358688,0.8771870136,-0.0116705513,0.5327267647,0.8966872096,-0.0159978401,0.5149238706,0.9090204835,-0.0212732945,0.5673598647,0.8793352246,-0.0260060597,0.5510189533,0.9182830453,-0.0345207825,0.5433682203,0.9440226555,-0.0376830474,0.5386585593,0.9655261636,-0.0393631905,0.5848659277,0.8868654370,-0.0275513586,0.5671465397,0.9257193208,-0.0345779099,0.5573687553,0.9529713988,-0.0366775319,0.5508618355,0.9738877416,-0.0390840247,0.6030694842,0.8941352367,-0.0284104981,0.5891098976,0.9264503121,-0.0340779684,0.5786702633,0.9500527978,-0.0361163467,0.5703898668,0.9675587416,-0.0383721702,0.6208094954,0.9019925594,-0.0292675178,0.6127597690,0.9309558272,-0.0347920358,0.6066850424,0.9494782686,-0.0367547162,0.6016394496,0.9643890858,-0.0384725668,0.4027265608,0.8561505675,0.0000002416,0.4298518598,0.8640217781,-0.0058292453,0.4584674537,0.8771665692,-0.0116969608,0.4811575711,0.8891633153,-0.0164262634,0.4993013144,0.8969836831,-0.0209614076,0.4498228133,0.8864769340,-0.0222238712,0.4741340280,0.9194589257,-0.0349872671,0.4866673946,0.9435707927,-0.0420791507,0.4958181083,0.9639495015,-0.0462457314,0.4346655905,0.8965458274,-0.0248362236,0.4543150961,0.9325212240,-0.0365004130,0.4649148583,0.9601641893,-0.0416892990,0.4726211131,0.9819326401,-0.0448882654,0.4163420498,0.9055983424,-0.0271575358,0.4302089512,0.9374216199,-0.0379488356,0.4392456710,0.9615215063,-0.0410262942,0.4470772743,0.9815723896,-0.0423291400,0.3976989090,0.9132458568,-0.0294303577,0.4027932286,0.9399246573,-0.0384942144,0.4075519443,0.9574139714,-0.0403936990,0.4127792716,0.9742890000,-0.0408841558
18,1.0000000000,1.0000000000,0.6057448387,0.8500820398,0.0000001952,0.5801979303,0.8565369248,-0.0067089782,0.5547713637,0.8774002194,-0.0127231739,0.5338618159,0.8980772495,-0.0166415200,0.5173150301,0.9111842513,-0.0212525297,0.5689982176,0.8788193464,-0.0274367835,0.5504506230,0.9193072915,-0.0353896581,0.5420302153,0.9450076818,-0.0376548395,0.5369449258,0.9654805660,-0.0385529660,0.5862491131,0.8870236278,-0.0279443897,0.5657365918,0.9282438755,-0.0344025679,0.5555757880,0.9543670416,-0.0354699194,0.5495404005,0.9728305936,-0.0368234813,0.6035650969,0.8953012228,-0.0276580527,0.5873178840,0.9307090044,-0.0327461995,0.5764352679,0.9526432157,-0.0338048413,0.5684831142,0.9685485959,-0.0352664404,0.6200037003,0.9037650824,-0.0273645464,0.6118243933,0.9333016872,-0.0325010717,0.6054928303,0.9509433508,-0.0339524075,0.6000223756,0.9650174975,-0.0351416133,0.4035261571,0.8556782603,0.0000002377,0.4311028123,0.8650605083,-0.0052454793,0.4597055018,0.8792289495,-0.0107283639,0.4815461934,0.8914263844,-0.0151623627,0.4985788167,0.8985138535,-0.0194157120,0.4517805576,0.8863576651,-0.0216736794,0.4753535688,0.9205991030,-0.0338784717,0.4869087934,0.9450414181,-0.0404913537,0.4954352081,0.9657212496,-0.0444194898,0.4362449944,0.8961124420,-0.0245230589,0.4554144442,0.9315932989,-0.0358781926,0.4655006230,0.9582666755,-0.0411220044,0.4732024968,0.9795552492,-0.0443202779,0.4171442389,0.9048459530,-0.0269610751,0.4303299189,0.9359992743,-0.0377730057,0.4389985800,0.9583845735,-0.0411036052,0.4466308355,0.9771001935,-0.0424566679,0.3973696232,0.9126361609,-0.0292888302,0.4021982551,0.9377077222,-0.0388390683,0.4064622819,0.9546997547,-0.0412082374,0.4110042155,0.9713033438,-0.0418209992
19,1.0000000000,1.0000000000,0.6064295173,0.8496073484,0.0000001988,0.5808666348,0.8576481342,-0.0055908696,0.5551457405,0.8779972792,-0.0115978187,0.5338732004,0.8970947266,-0.0159657430,0.5162653327,0.9093421698,-0.0212514680,0.5696273446,0.8777531981,-0.0264459793,0.5522845387,0.9175115228,-0.0345874764,0.5436794162,0.9436674118,-0.0373419486,0.5382959247,0.9650442004,-0.0386745185,0.5868825912,0.8854708076,-0.0279638935,0.5671710968,0.9259869456,-0.0343220122,0.5563334227,0.9525518417,-0.0357585661,0.5495826006,0.9715769887,-0.0376934409,0.6045044065,0.8933793902,-0.0286708530,0.5884874463,0.9269710183,-0.0333977118,0.5775628090,0.9499137998,-0.0344912931,0.5695901513,0.9659025669,-0.0362475663,0.6213074327,0.9021562934,-0.0293930769,0.6121356487,0.9318469167,-0.0338315032,0.6052135825,0.9493983984,-0.0347885974,0.5998517871,0.9627286196,-0.0359181203,0.4027336836,0.8556215167,0.0000002258,0.4309729636,0.8650162816,-0.0051621292,0.4596938193,0.8791736960,-0.0107374247,0.4816498160,0.8915191293,-0.0151869506,0.4993549883,0.8992259502,-0.0193814058,0.4515693486,0.8861080408,-0.0217614491,0.4748687446,0.9201463461,-0.0338932946,0.4868546724,0.9445111156,-0.0408541262,0.4956995547,0.9650179744,-0.0451445840,0.4349434376,0.8965566754,-0.0245659258,0.4545651674,0.9313226342,-0.0353763811,0.4653261006,0.9570446610,-0.0404996164,0.4737538099,0.9775187969,-0.0438879281,0.4152686596,0.9059184194,-0.0268820915,0.4301857948,0.9379479289,-0.0368651785,0.4394035935,0.9596619606,-0.0394530930,0.4472115934,0.9773008227,-0.0406430773,0.3954476714,0.9138277173,-0.0291488804,0.4005838335,0.9382618070,-0.0381943509,0.4052488506,0.9544690251,-0.0401087776,0.4099053442,0.9704242945,-0.0405288488
20,1.0000000000,1.0000000000,0.6054137349,0.8508783579,0.0000001968,0.5793981552,0.8577275276,-0.0060976790,0.5541936755,0.8777480721,-0.0122351870,0.5337211490,0.8966536522,-0.0165727288,0.5170536637,0.9089962840,-0.0217561647,0.5684327483,0.8778932095,-0.0272652712,0.5511116385,0.9183205962,-0.0355394520,0.5429729819,0.9441483021,-0.0381650291,0.5377888680,0.9652151465,-0.0393380448,0.5860801339,0.8848778605,-0.0285581183,0.5666147470,0.9259088635,-0.0353659838,0.5559503436,0.9526515007,-0.0368389599,0.5490170717,0.9721668959,-0.0386576131,0.6039690375,0.8925046325,-0.0290753040,0.5883400440,0.9265420437,-0.0344265699,0.5769939423,0.9493308663,-0.0357153714,0.5682596564,0.9658558965,-0.0373831131,0.6208794117,0.9012787342,-0.0295879375,0.6122025847,0.9315765500,-0.0346599482,0.6050660014,0.9497919679,-0.0359649062,0.5990504026,0.9639129639,-0.0372021236,0.4035639167,0.8559803367,0.0000002389,0.4315886497,0.8646070361,-0.0053319880,0.4600402117,0.8785048723,-0.0104372473,0.4815915227,0.8920129538,-0.0146992654,0.4987549186,0.9013366699,-0.0186122265,0.4522163272,0.8868678808,-0.0187488031,0.4761215448,0.9203075767,-0.0305845886,0.4876671433,0.9450110793,-0.0373780578,0.4959731102,0.9659671783,-0.0414248593,0.4369154274,0.8972960114,-0.0213569142,0.4553774297,0.9312217236,-0.0324659422,0.4654757380,0.9575569630,-0.0378008932,0.4728831351,0.9784508944,-0.0409950092,0.4180195928,0.9067243934,-0.0238162987,0.4314001501,0.9358856082,-0.0343633741,0.4400135875,0.9571300149,-0.0376324058,0.4473291934,0.9747563601,-0.0389172174,0.3986193240,0.9145489335,-0.0262939222,0.4018359780,0.9380294681,-0.0355989151,0.4052961767,0.9543058276,-0.0379363149,0.4089879096,0.9706050158,-0.0384937339
21,1.0000000000,1.0000000000,0.6065489650,0.8513792753,0.0000001870,0.5804866552,0.8585287929,-0.0055174385,0.5544450283,0.8784076571,-0.0113715371,0.5331290960,0.8969618678,-0.0156812221,0.5154489875,0.9088405967,-0.0210039094,0.5683245659,0.8771480322,-0.0261817481,0.5510494113,0.9172084928,-0.0343452655,0.5428872705,0.9437074065,-0.0371302478,0.5379227996,0.9655789137,-0.0384481885,0.5858297944,0.8849226832,-0.0276764166,0.5667934418,0.9240291715,-0.0342022926,0.5566293001,0.9509319067,-0.0357930362,0.5504181385,0.9708324075,-0.0378126986,0.6036080122,0.8934736252,-0.0283809341,0.5877805948,0.9263215065,-0.0332277603,0.5772001147,0.9491655827,-0.0342618637,0.5697470903,0.9651638865,-0.0358700454,0.6205839515,0.9033551812,-0.0290955324,0.6106568575,0.9329825044,-0.0335019380,0.6033521295,0.9503745437,-0.0342257805,0.5978882909,0.9633111954,-0.0351038054,0.4036188722,0.8551394343,0.0000002413,0.4317546189,0.8648102880,-0.0050594416,0.4605026841,0.8794941306,-0.0101448223,0.4824171066,0.8928902149,-0.0143161276,0.5000911951,0.8996769786,-0.0182515830,0.4518591762,0.8867909312,-0.0199405160,0.4750265777,0.9203586578,-0.0317000449,0.4868497252,0.9449191093,-0.0383058749,0.4956054389,0.9655750990,-0.0423514657,0.4364439249,0.8959354758,-0.0228118971,0.4555163085,0.9312130809,-0.0334543623,0.4656989574,0.9579257965,-0.0383010954,0.4731379747,0.9791493416,-0.0413247459,0.4174852669,0.9038020968,-0.0254129935,0.4309309125,0.9347001314,-0.0356694236,0.4400678575,0.9570221305,-0.0389850065,0.4477463365,0.9753629565,-0.0405250154,0.3976318240,0.9103686213,-0.0279639103,0.4001192451,0.9356849790,-0.0372914448,0.4038528204,0.9530249834,-0.0399108306,0.4079903364,0.9697623849,-0.0408648364
22,1.0000000000,1.0000000000,0.6051607132,0.8507385254,0.0000001727,0.5802493095,0.8576291800,-0.0048398296,0.5545319915,0.8775297999,-0.0107348617,0.5338265896,0.8958112001,-0.0151745575,0.5163443089,0.9072067142,-0.0207652822,0.5668565035,0.8768042326,-0.0261738449,0.5499163866,0.9172927141,-0.0343291238,0.5424017906,0.9438934922,-0.0370548628,0.5377949476,0.9654737115,-0.0384073816,0.5841959715,0.8834300637,-0.0281404816,0.5660379529,0.9238013029,-0.0346682779,0.5565075874,0.9507340193,-0.0362605564,0.5505316854,0.9707524180,-0.0383644551,0.6023479104,0.8909633756,-0.0291901287,0.5872402787,0.9257967472,-0.0342331529,0.5771256089,0.9486947656,-0.0351659358,0.5695581436,0.9650087357,-0.0368167311,0.6200541854,0.9000558257,-0.0300928671,0.6105104089,0.9293314815,-0.0350404754,0.6039307117,0.9465134740,-0.0357925966,0.5989968181,0.9602748752,-0.0366658233,0.4032778442,0.8535191417,0.0000002325,0.4306911230,0.8637037277,-0.0051528760,0.4587406516,0.8782104850,-0.0104484381,0.4803077281,0.8904904723,-0.0148256291,0.4975109696,0.8982274532,-0.0189529695,0.4512219131,0.8859490752,-0.0200950447,0.4743593931,0.9195854664,-0.0320273414,0.4865179658,0.9443075657,-0.0387836993,0.4953260720,0.9651311636,-0.0428654440,0.4357580543,0.8961259723,-0.0228873249,0.4548191130,0.9308513999,-0.0335044079,0.4649405479,0.9575662017,-0.0384319276,0.4722991884,0.9787217975,-0.0414725505,0.4166387320,0.9050693512,-0.0253744647,0.4308113754,0.9346684813,-0.0353905931,0.4397424459,0.9563497901,-0.0382959023,0.4471555948,0.9741665125,-0.0395375527,0.3967114091,0.9126757383,-0.0278587583,0.4007527828,0.9352420568,-0.0370003097,0.4048198164,0.9514678717,-0.0392214991,0.4090620875,0.9673780203,-0.0397665128
